Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
169404,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Summer 2011,06/01/2011,13.14,
169345,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Summer 2010,06/01/2010,13.68,
410987,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Winter 2015-16,12/01/2015,9.34,
742414,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Winter 2020-21,12/01/2020,7.11,
411000,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Summer 2016,06/01/2016,8.42,
410999,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Winter 2015-16,12/01/2015,8.52,
411035,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Winter 2015-16,12/01/2015,8.27,
742462,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Winter 2020-21,12/01/2020,6.3,
169432,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Summer 2011,06/01/2011,11.34,
169373,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Summer 2010,06/01/2010,11.74,
411072,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Summer 2016,06/01/2016,8.1,
178585,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Annual Average 2013,12/01/2012,9.48,
177787,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Summer 2009,06/01/2009,10.76,
177241,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Winter 2010-11,12/01/2010,14.4,
177223,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2010-11,12/01/2010,14.08,
177177,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Winter 2008-09,12/01/2008,12.46,
742427,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Summer 2021,06/01/2021,8.84,
338295,386,Ozone (O3),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2015,06/01/2015,32.08,
166699,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2010,06/01/2010,24.06,
166758,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2011,06/01/2011,22.24,
166711,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2010,06/01/2010,17.63,
166770,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2011,06/01/2011,17.57,
412743,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2016,06/01/2016,12.62,
412742,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2015-16,12/01/2015,22.98,
741208,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2020-21,12/01/2020,22.07,
175310,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2009-10,12/01/2009,29.31,
549817,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2017,06/01/2017,18.89,
602760,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2018,06/01/2018,16.9,
167614,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2010,12/01/2009,22.59,
166021,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Winter 2012-13,12/01/2012,25.04,
549785,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2017,01/01/2017,21.12,
130464,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,302,Central Harlem - Morningside Heights,2013,01/01/2013,2,
130512,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,302,Central Harlem - Morningside Heights,2013,01/01/2013,82.1,
170428,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Annual Average 2013,12/01/2012,8.65,
168540,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Winter 2010-11,12/01/2010,12.34,
169307,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Summer 2009,06/01/2009,10.74,
334269,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Winter 2014-15,12/01/2014,9.05,
547684,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Annual Average 2017,01/01/2017,7.48,
742479,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Annual Average 2021,01/01/2021,6.51,
168528,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Winter 2010-11,12/01/2010,15.05,
169295,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Summer 2009,06/01/2009,11.58,
170416,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Annual Average 2013,12/01/2012,10.05,
547648,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Annual Average 2017,01/01/2017,8.3,
742443,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Annual Average 2021,01/01/2021,6.76,
169354,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Summer 2010,06/01/2010,12.82,
169413,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Summer 2011,06/01/2011,12.3,
151748,645,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,402,West Queens,2005,01/01/2005,2,
325120,645,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,402,West Queens,2016,01/01/2016,2.5,
170257,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Annual Average 2010,12/01/2009,9.18,
131392,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,402,West Queens,2009-2011,01/01/2009,15.6,
338283,386,Ozone (O3),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2015,06/01/2015,33.38,
338299,386,Ozone (O3),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2015,06/01/2015,31.8,
166776,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2011,06/01/2011,17.26,
166717,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2010,06/01/2010,17.18,
412761,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2016,06/01/2016,13.34,
741226,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Winter 2020-21,12/01/2020,22.83,
166762,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2011,06/01/2011,18.37,
166703,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2010,06/01/2010,19.29,
175456,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2012-13,12/01/2012,20.93,
336608,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2015,06/01/2015,10.43,
338201,386,Ozone (O3),Mean,ppb,UHF42,402,West Queens,Summer 2015,06/01/2015,31.57,
650951,386,Ozone (O3),Mean,ppb,UHF42,402,West Queens,Summer 2019,06/01/2019,29.95,
166025,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2012-13,12/01/2012,25.01,
336872,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2015,06/01/2015,14.39,
166027,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Winter 2012-13,12/01/2012,19.78,
167620,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2010,12/01/2009,19.64,
336878,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2015,06/01/2015,12.98,
643706,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2019,06/01/2019,12.67,
166646,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2009,06/01/2009,19.41,
165879,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Winter 2010-11,12/01/2010,27.27,
167767,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2013,12/01/2012,18.97,
336789,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Winter 2014-15,12/01/2014,23.64,
550058,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2017,01/01/2017,19.04,
168664,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Winter 2012-13,12/01/2012,9.86,
649997,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Summer 2019,06/01/2019,7.77,
669911,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Winter 2019-20,12/01/2019,7.34,
168662,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2012-13,12/01/2012,10.26,
170255,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2010,12/01/2009,9.91,
336759,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Winter 2014-15,12/01/2014,25.9,
741162,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Annual Average 2021,01/01/2021,18.75,
175891,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Summer 2009,06/01/2009,21.32,
336528,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Winter 2014-15,12/01/2014,25.8,
130509,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,210,Coney Island - Sheepshead Bay,2013,01/01/2013,23.7,
130461,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,210,Coney Island - Sheepshead Bay,2013,01/01/2013,0.1,
130508,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,209,Bensonhurst - Bay Ridge,2013,01/01/2013,26.5,
130538,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,3,Manhattan,2013,01/01/2013,161.1,
170424,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2013,12/01/2012,10.09,
334257,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Winter 2014-15,12/01/2014,10.91,
742467,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2021,01/01/2021,7.74,
742431,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Annual Average 2021,01/01/2021,6.84,
169421,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Summer 2011,06/01/2011,12.93,
411038,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Winter 2015-16,12/01/2015,10.28,
411039,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Summer 2016,06/01/2016,9.88,
742465,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Winter 2020-21,12/01/2020,8.08,
179724,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,409,Southeast Queens,2015,01/01/2015,8.1,
179818,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,410,Rockaways,2015,01/01/2015,0,
179820,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,409,Southeast Queens,2015,01/01/2015,0,
179830,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,210,Coney Island - Sheepshead Bay,2015,01/01/2015,0.1,
179734,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,210,Coney Island - Sheepshead Bay,2015,01/01/2015,23.5,
742429,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Winter 2020-21,12/01/2020,6.91,
178582,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2013,12/01/2012,8.24,
177784,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Summer 2009,06/01/2009,10.59,
333999,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Winter 2014-15,12/01/2014,8.48,
547414,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2017,01/01/2017,7.06,
742179,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Annual Average 2021,01/01/2021,6.63,
742209,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2021,01/01/2021,6.43,
177239,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Winter 2010-11,12/01/2010,11.57,
177785,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Summer 2009,06/01/2009,10.38,
178583,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2013,12/01/2012,8.11,
178578,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Annual Average 2013,12/01/2012,9.12,
177780,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Summer 2009,06/01/2009,11.45,
333987,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Winter 2014-15,12/01/2014,9.64,
168541,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2010-11,12/01/2010,13.89,
169308,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2009,06/01/2009,11.68,
170429,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2013,12/01/2012,9.4,
334272,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2014-15,12/01/2014,10.03,
168517,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2010-11,12/01/2010,15.48,
169284,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2009,06/01/2009,14.16,
170405,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2013,12/01/2012,12.25,
169367,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2010,06/01/2010,12.72,
169426,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2011,06/01/2011,12.25,
411053,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2015-16,12/01/2015,9.89,
411054,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2016,06/01/2016,9.18,
742197,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Annual Average 2021,01/01/2021,6.99,
179827,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,403,Flushing - Clearview,2015,01/01/2015,0.4,
411017,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Winter 2015-16,12/01/2015,8.61,
169343,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2010,06/01/2010,14.68,
169402,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2011,06/01/2011,14.13,
169416,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Summer 2011,06/01/2011,11.29,
411024,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Summer 2016,06/01/2016,7.94,
411023,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Winter 2015-16,12/01/2015,8.4,
177232,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2010-11,12/01/2010,12.79,
177778,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2009,06/01/2009,10.92,
178576,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2013,12/01/2012,8.75,
333981,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2014-15,12/01/2014,9.14,
179731,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,403,Flushing - Clearview,2015,01/01/2015,17,
649675,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Annual Average 2019,01/01/2019,7.23,
605945,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Annual Average 2018,01/01/2018,7.37,
742445,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Summer 2021,06/01/2021,8.78,
179822,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,408,Jamaica,2015,01/01/2015,0.1,
179859,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,Borough,1,Bronx,2015,01/01/2015,0.9,
177775,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2009,06/01/2009,9.74,
178573,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Annual Average 2013,12/01/2012,9.57,
333972,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2014-15,12/01/2014,10.51,
169353,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2010,06/01/2010,12.77,
169412,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2011,06/01/2011,12.24,
411012,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2016,06/01/2016,8.94,
411011,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Winter 2015-16,12/01/2015,8.83,
547387,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Annual Average 2017,01/01/2017,8.26,
177237,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Winter 2010-11,12/01/2010,11.81,
178581,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Annual Average 2013,12/01/2012,8.18,
211405,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Winter 2013-14,12/01/2013,12.5,
605650,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Winter 2017-18,12/01/2017,8.28,
212681,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Winter 2013-14,12/01/2013,11.7,
605704,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Winter 2017-18,12/01/2017,8.39,
649705,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Annual Average 2019,01/01/2019,6.15,
605767,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Winter 2017-18,12/01/2017,7.62,
649765,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Annual Average 2019,01/01/2019,6.19,
130768,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,408,Jamaica,2005,01/01/2005,2.4,
130767,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,407,Southwest Queens,2005,01/01/2005,2.4,
315672,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,407,Southwest Queens,2011,01/01/2011,1.9,
799821,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,107,Hunts Point - Mott Haven,2014,01/01/2014,1.73,
799849,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,407,Southwest Queens,2014,01/01/2014,1.31,
315673,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,408,Jamaica,2011,01/01/2011,1.9,
799850,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,408,Jamaica,2014,01/01/2014,1.38,
799840,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,308,Greenwich Village - SoHo,2014,01/01/2014,1.6,
315663,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,308,Greenwich Village - SoHo,2011,01/01/2011,2.6,
315615,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,308,Greenwich Village - SoHo,2011,01/01/2011,2.6,
315603,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,207,East Flatbush - Flatbush,2011,01/01/2011,1.4,
315585,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,Borough,1,Bronx,2011,01/01/2011,1.1,
799797,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,307,Gramercy Park - Murray Hill,2014,01/01/2014,1.06,
130751,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,301,Washington Heights,2005,01/01/2005,3.9,
130771,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,501,Port Richmond,2005,01/01/2005,2.4,
315676,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,501,Port Richmond,2011,01/01/2011,1.8,
315638,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,101,Kingsbridge - Riverdale,2011,01/01/2011,2.2,
799853,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,501,Port Richmond,2014,01/01/2014,1.36,
799780,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,201,Greenpoint,2014,01/01/2014,1.07,
315597,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,201,Greenpoint,2011,01/01/2011,1.6,
799773,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,101,Kingsbridge - Riverdale,2014,01/01/2014,0.9,
165866,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Winter 2010-11,12/01/2010,33.29,
167754,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Annual Average 2013,12/01/2012,25.43,
166633,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2009,06/01/2009,28.22,
550019,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Annual Average 2017,01/01/2017,22.74,
166883,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2013,06/01/2013,13.84,
602996,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2018,01/01/2018,15.84,
741188,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2021,06/01/2021,11.75,
412729,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2016,12/31/2015,16.93,
603002,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2018,01/01/2018,15.81,
741194,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2021,06/01/2021,11.98,
741158,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2021,06/01/2021,12.99,
336704,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2015,06/01/2015,21.44,
643532,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2019,06/01/2019,21.16,
667484,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2019-20,12/01/2019,30.71,
172644,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2010,12/01/2009,18.22,
171726,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2012-13,12/01/2012,21.87,
171656,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2010-11,12/01/2010,36.23,
171639,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Winter 2010-11,12/01/2010,28.44,
172134,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2010,06/01/2010,14.91,
172168,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2011,06/01/2011,14.98,
412640,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2015-16,12/01/2015,28.22,
412647,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2016,06/01/2016,11.93,
412646,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2015-16,12/01/2015,20.02,
741112,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2020-21,12/01/2020,20.34,
